SongID,segment_num,segment_start,segment_end,duration,start_beat_idx,end_beat_idx,num_beats,num_components,seg_type
281,6,183.04000000000002,186.47466666666668,3.434666666666658,374,381,7,4,chroma_acts
281,7,186.47466666666668,252.22400000000002,65.74933333333334,381,515,134,4,chroma_acts
281,8,252.22400000000002,268.659,16.434999999999974,515,547,32,4,chroma_acts
282,1,0.0,29.48266666666667,29.48266666666667,0,61,61,4,chroma_acts
282,2,29.48266666666667,78.54933333333334,49.06666666666666,61,161,100,4,chroma_acts
282,3,78.54933333333334,86.89066666666668,8.341333333333338,161,178,17,4,chroma_acts
282,4,86.89066666666668,141.35466666666667,54.464,178,289,111,4,chroma_acts
282,5,141.35466666666667,160.98133333333334,19.626666666666665,289,329,40,4,chroma_acts
282,6,160.98133333333334,204.65066666666667,43.66933333333333,329,418,89,4,chroma_acts
282,7,204.65066666666667,213.4826666666667,8.832000000000022,418,436,18,4,chroma_acts
282,8,213.4826666666667,266.9653333333334,53.48266666666669,436,545,109,4,chroma_acts
282,9,266.9653333333334,284.97,18.00466666666665,545,580,35,4,chroma_acts
283,1,0.0,30.272,30.272,0,64,64,3,chroma_acts
283,2,30.272,38.912,8.64,64,82,18,3,chroma_acts
283,3,38.912,61.952,23.04,82,130,48,3,chroma_acts
283,4,61.952,99.872,37.92,130,209,79,3,chroma_acts
283,5,99.872,102.27199999999999,2.3999999999999915,209,214,5,3,chroma_acts
283,6,102.27199999999999,131.072,28.80000000000001,214,274,60,3,chroma_acts
283,7,131.072,185.792,54.72,274,388,114,3,chroma_acts
283,8,185.792,217.188,31.395999999999987,388,452,64,3,chroma_acts
287,1,0.0,28.714666666666666,28.714666666666666,0,60,60,4,chroma_acts
287,2,28.714666666666666,54.154666666666664,25.439999999999998,60,113,53,4,chroma_acts
287,3,54.154666666666664,57.99466666666666,3.8399999999999963,113,121,8,4,chroma_acts
287,4,57.99466666666666,103.11466666666666,45.120000000000005,121,215,94,4,chroma_acts
287,5,103.11466666666666,129.99466666666666,26.879999999999995,215,271,56,4,chroma_acts
287,6,129.99466666666666,133.35466666666665,3.359999999999985,271,278,7,4,chroma_acts
287,7,133.35466666666665,153.51466666666667,20.160000000000025,278,320,42,4,chroma_acts
287,8,153.51466666666667,162.63466666666665,9.119999999999976,320,339,19,4,chroma_acts
287,9,162.63466666666665,226.407,63.772333333333364,339,470,131,4,chroma_acts
288,1,0.0,26.93333333333333,26.93333333333333,0,57,57,5,chroma_acts
288,2,26.93333333333333,29.333333333333332,2.400000000000002,57,62,5,5,chroma_acts
288,3,29.333333333333332,46.61333333333334,17.280000000000005,62,98,36,5,chroma_acts
288,4,46.61333333333334,90.77333333333333,44.15999999999999,98,190,92,5,chroma_acts
288,5,90.77333333333333,96.05333333333333,5.280000000000001,190,201,11,5,chroma_acts
288,6,96.05333333333333,99.41333333333333,3.3599999999999994,201,208,7,5,chroma_acts
288,7,99.41333333333333,103.73333333333333,4.320000000000007,208,217,9,5,chroma_acts
288,8,103.73333333333333,122.93333333333334,19.200000000000003,217,257,40,5,chroma_acts
288,9,122.93333333333334,184.32,61.386666666666656,257,383,126,5,chroma_acts
289,1,0.0,6.794666666666667,6.794666666666667,0,15,15,4,chroma_acts
289,2,6.794666666666667,25.514666666666667,18.72,15,54,39,4,chroma_acts
289,3,25.514666666666667,30.794666666666664,5.279999999999998,54,65,11,4,chroma_acts
289,4,30.794666666666664,58.154666666666664,27.36,65,122,57,4,chroma_acts
289,5,58.154666666666664,82.63466666666666,24.479999999999997,122,173,51,4,chroma_acts
289,6,82.63466666666666,114.31466666666665,31.679999999999993,173,239,66,4,chroma_acts
289,7,114.31466666666665,161.83466666666666,47.52000000000001,239,338,99,4,chroma_acts
289,8,161.83466666666666,180.495,18.66033333333334,338,375,37,4,chroma_acts
290,1,0.0,12.789333333333333,12.789333333333333,0,27,27,4,chroma_acts
290,2,12.789333333333333,32.416000000000004,19.626666666666672,27,67,40,4,chroma_acts
290,3,32.416000000000004,36.832,4.415999999999997,67,76,9,4,chroma_acts
290,4,36.832,85.40800000000002,48.576000000000015,76,175,99,4,chroma_acts
290,5,85.40800000000002,93.74933333333334,8.341333333333324,175,192,17,4,chroma_acts
290,6,93.74933333333334,126.62400000000001,32.87466666666667,192,259,67,4,chroma_acts
290,7,126.62400000000001,130.54933333333332,3.925333333333313,259,267,8,4,chroma_acts
290,8,130.54933333333332,197.744,67.19466666666668,267,402,135,4,chroma_acts
291,1,0.0,15.893333333333333,15.893333333333333,0,34,34,4,chroma_acts
291,2,15.893333333333333,34.61333333333333,18.72,34,73,39,4,chroma_acts
291,3,34.61333333333333,64.37333333333333,29.760000000000005,73,135,62,4,chroma_acts
291,4,64.37333333333333,69.65333333333334,5.280000000000001,135,146,11,4,chroma_acts
291,5,69.65333333333334,95.57333333333332,25.919999999999987,146,200,54,4,chroma_acts
291,6,95.57333333333332,135.41333333333333,39.84,200,283,83,4,chroma_acts
291,7,135.41333333333333,181.97333333333333,46.56,283,380,97,4,chroma_acts
291,8,181.97333333333333,199.916,17.942666666666668,380,416,36,4,chroma_acts
292,1,0.0,30.944000000000003,30.944000000000003,0,64,64,4,chroma_acts
292,2,30.944000000000003,46.64533333333333,15.70133333333333,64,96,32,4,chroma_acts
292,3,46.64533333333333,81.97333333333334,35.32800000000001,96,168,72,4,chroma_acts
292,4,81.97333333333334,125.152,43.17866666666666,168,256,88,4,chroma_acts
292,5,125.152,140.85333333333335,15.701333333333352,256,288,32,4,chroma_acts
292,6,140.85333333333335,187.4666666666667,46.613333333333344,288,383,95,4,chroma_acts
292,7,187.4666666666667,239.96800000000002,52.50133333333332,383,490,107,4,chroma_acts
292,8,239.96800000000002,263.126,23.15799999999996,490,536,46,4,chroma_acts
293,1,0.0,7.477333333333332,7.477333333333332,0,17,17,3,chroma_acts
293,2,7.477333333333332,21.23733333333333,13.759999999999996,17,47,30,3,chroma_acts
293,3,21.23733333333333,29.49333333333333,8.256,47,65,18,3,chroma_acts
293,4,29.49333333333333,66.64533333333333,37.152,65,146,81,3,chroma_acts
293,5,66.64533333333333,87.74399999999999,21.09866666666666,146,192,46,3,chroma_acts
293,6,87.74399999999999,95.99999999999999,8.256,192,210,18,3,chroma_acts
293,7,95.99999999999999,103.33866666666665,7.3386666666666684,210,226,16,3,chroma_acts
293,8,103.33866666666665,118.01599999999999,14.677333333333337,226,258,32,3,chroma_acts
293,9,118.01599999999999,148.731,30.715000000000003,258,323,65,3,chroma_acts
294,1,0.0,39.40266666666666,39.40266666666666,0,83,83,5,chroma_acts
294,2,39.40266666666666,45.16266666666667,5.760000000000005,83,95,12,5,chroma_acts
294,3,45.16266666666667,60.522666666666666,15.36,95,127,32,5,chroma_acts
294,4,60.522666666666666,62.44266666666666,1.9199999999999946,127,131,4,5,chroma_acts
294,5,62.44266666666666,75.88266666666667,13.440000000000005,131,159,28,5,chroma_acts
294,6,75.88266666666667,132.04266666666666,56.16,159,276,117,5,chroma_acts
294,7,132.04266666666666,137.80266666666668,5.760000000000019,276,288,12,5,chroma_acts
294,8,137.80266666666668,186.963,49.16033333333331,288,389,101,5,chroma_acts
296,1,0.0,22.773333333333333,22.773333333333333,0,33,33,5,chroma_acts
296,2,22.773333333333333,68.53333333333335,45.76000000000001,33,99,66,5,chroma_acts
296,3,68.53333333333335,71.30666666666667,2.7733333333333263,99,103,4,5,chroma_acts
296,4,71.30666666666667,74.08000000000001,2.7733333333333405,103,107,4,5,chroma_acts
296,5,74.08000000000001,77.54666666666668,3.4666666666666686,107,112,5,5,chroma_acts
296,6,77.54666666666668,87.25333333333334,9.706666666666663,112,126,14,5,chroma_acts
296,7,87.25333333333334,110.82666666666668,23.573333333333338,126,160,34,5,chroma_acts
296,8,110.82666666666668,182.24,71.41333333333333,160,263,103,5,chroma_acts
296,9,182.24,198.857,16.61699999999999,263,285,22,5,chroma_acts
297,1,0.0,6.976,6.976,0,15,15,4,chroma_acts
297,2,6.976,22.816,15.84,15,48,33,4,chroma_acts
297,3,22.816,38.176,15.360000000000003,48,80,32,4,chroma_acts
297,4,38.176,85.216,47.03999999999999,80,178,98,4,chroma_acts
297,5,85.216,100.096,14.88000000000001,178,209,31,4,chroma_acts
297,6,100.096,114.496,14.399999999999991,209,239,30,4,chroma_acts
297,7,114.496,130.33599999999998,15.83999999999999,239,272,33,4,chroma_acts
297,8,130.33599999999998,145.696,15.360000000000014,272,304,32,4,chroma_acts
297,9,145.696,192.96,47.26400000000001,304,401,97,4,chroma_acts
298,1,0.0,6.506666666666667,6.506666666666667,0,14,14,4,chroma_acts
298,2,6.506666666666667,35.78666666666666,29.279999999999994,14,75,61,4,chroma_acts
298,3,35.78666666666666,42.026666666666664,6.240000000000002,75,88,13,4,chroma_acts
298,4,42.026666666666664,50.18666666666667,8.160000000000004,88,105,17,4,chroma_acts
298,5,50.18666666666667,82.82666666666667,32.64,105,173,68,4,chroma_acts
298,6,82.82666666666667,114.98666666666666,32.16,173,240,67,4,chroma_acts
298,7,114.98666666666666,121.70666666666666,6.719999999999999,240,254,14,4,chroma_acts
298,8,121.70666666666666,134.18666666666667,12.480000000000004,254,280,26,4,chroma_acts
298,9,134.18666666666667,191.986,57.79933333333332,280,399,119,4,chroma_acts
299,1,0.0,14.901333333333332,14.901333333333332,0,32,32,5,chroma_acts
299,2,14.901333333333332,26.901333333333334,12.000000000000002,32,57,25,5,chroma_acts
299,3,26.901333333333334,34.58133333333333,7.68,57,73,16,5,chroma_acts
299,4,34.58133333333333,60.98133333333333,26.4,73,128,55,5,chroma_acts
299,5,60.98133333333333,108.02133333333333,47.04,128,226,98,5,chroma_acts
299,6,108.02133333333333,120.98133333333332,12.959999999999994,226,253,27,5,chroma_acts
299,7,120.98133333333332,171.86133333333333,50.88000000000001,253,359,106,5,chroma_acts
299,8,171.86133333333333,241.94133333333332,70.07999999999998,359,505,146,5,chroma_acts
299,9,241.94133333333332,262.006,20.064666666666653,505,545,40,5,chroma_acts
300,1,0.0,8.362666666666666,8.362666666666666,0,18,18,5,chroma_acts
300,2,8.362666666666666,26.602666666666664,18.24,18,56,38,5,chroma_acts
300,3,26.602666666666664,54.922666666666665,28.32,56,115,59,5,chroma_acts
300,4,54.922666666666665,72.20266666666666,17.279999999999994,115,151,36,5,chroma_acts
300,5,72.20266666666666,83.72266666666667,11.52000000000001,151,175,24,5,chroma_acts
300,6,83.72266666666667,115.88266666666667,32.16,175,242,67,5,chroma_acts
300,7,115.88266666666667,124.04266666666666,8.159999999999997,242,259,17,5,chroma_acts
300,8,124.04266666666666,136.04266666666666,12.0,259,284,25,5,chroma_acts
300,9,136.04266666666666,169.587,33.54433333333333,284,352,68,5,chroma_acts
301,1,0.0,30.762666666666664,30.762666666666664,0,65,65,4,chroma_acts
301,2,30.762666666666664,65.32266666666666,34.56,65,137,72,4,chroma_acts
301,3,65.32266666666666,93.16266666666667,27.840000000000003,137,195,58,4,chroma_acts
301,4,93.16266666666667,120.52266666666667,27.36,195,252,57,4,chroma_acts
301,5,120.52266666666667,154.60266666666666,34.08,252,323,71,4,chroma_acts
301,6,154.60266666666666,169.96266666666668,15.360000000000014,323,355,32,4,chroma_acts
301,7,169.96266666666668,209.32266666666666,39.359999999999985,355,437,82,4,chroma_acts
301,8,209.32266666666666,214.60266666666666,5.280000000000001,437,448,11,4,chroma_acts
301,9,214.60266666666666,279.682,65.07933333333335,448,582,134,4,chroma_acts
302,1,0.0,15.402666666666665,15.402666666666665,0,33,33,4,chroma_acts
302,2,15.402666666666665,29.322666666666663,13.919999999999998,33,62,29,4,chroma_acts
302,3,29.322666666666663,46.602666666666664,17.28,62,98,36,4,chroma_acts
302,4,46.602666666666664,49.962666666666664,3.3599999999999994,98,105,7,4,chroma_acts
302,5,49.962666666666664,77.80266666666667,27.840000000000003,105,163,58,4,chroma_acts
302,6,77.80266666666667,92.68266666666666,14.879999999999995,163,194,31,4,chroma_acts
302,7,92.68266666666666,108.52266666666667,15.840000000000003,194,227,33,4,chroma_acts
302,8,108.52266666666667,139.24266666666668,30.720000000000013,227,291,64,4,chroma_acts
302,9,139.24266666666668,186.542,47.29933333333332,291,388,97,4,chroma_acts
303,1,0.0,11.637333333333334,11.637333333333334,0,33,33,5,chroma_acts
303,2,11.637333333333334,38.112,26.474666666666668,33,106,73,5,chroma_acts
303,3,38.112,83.808,45.696000000000005,106,232,126,5,chroma_acts
303,4,83.808,108.46933333333334,24.66133333333333,232,300,68,5,chroma_acts
303,5,108.46933333333334,111.73333333333333,3.263999999999996,300,309,9,5,chroma_acts
303,6,111.73333333333333,116.81066666666668,5.077333333333343,309,323,14,5,chroma_acts
303,7,116.81066666666668,120.07466666666667,3.263999999999996,323,332,9,5,chroma_acts
303,8,120.07466666666667,139.29600000000002,19.221333333333348,332,385,53,5,chroma_acts
303,9,139.29600000000002,194.521,55.224999999999966,385,536,151,5,chroma_acts
304,1,0.0,14.837333333333333,14.837333333333333,0,32,32,4,chroma_acts
304,2,14.837333333333333,50.976,36.138666666666666,32,109,77,4,chroma_acts
304,3,50.976,75.38133333333333,24.40533333333333,109,161,52,4,chroma_acts
304,4,75.38133333333333,119.49866666666667,44.117333333333335,161,255,94,4,chroma_acts
304,5,119.49866666666667,126.53866666666666,7.039999999999992,255,270,15,4,chroma_acts
304,6,126.53866666666666,139.21066666666667,12.672000000000011,270,297,27,4,chroma_acts
304,7,139.21066666666667,143.4346666666667,4.224000000000018,297,306,9,4,chroma_acts
304,8,143.4346666666667,176.693,33.258333333333326,306,375,69,4,chroma_acts
305,1,0.0,8.192,8.192,0,18,18,3,chroma_acts
305,2,8.192,21.152,12.96,18,45,27,3,chroma_acts
305,3,21.152,38.912,17.759999999999998,45,82,37,3,chroma_acts
305,4,38.912,66.752,27.839999999999996,82,140,58,3,chroma_acts
305,5,66.752,75.872,9.120000000000005,140,159,19,3,chroma_acts
305,6,75.872,82.112,6.239999999999995,159,172,13,3,chroma_acts
305,7,82.112,99.872,17.760000000000005,172,209,37,3,chroma_acts
305,8,99.872,144.513,44.641000000000005,209,301,92,3,chroma_acts
306,1,0.0,16.725333333333335,16.725333333333335,0,35,35,5,chroma_acts
306,2,16.725333333333335,32.56533333333333,15.839999999999993,35,68,33,5,chroma_acts
306,3,32.56533333333333,92.56533333333333,60.0,68,193,125,5,chroma_acts
306,4,92.56533333333333,123.76533333333333,31.200000000000003,193,258,65,5,chroma_acts
306,5,123.76533333333333,139.12533333333334,15.360000000000014,258,290,32,5,chroma_acts
306,6,139.12533333333334,142.96533333333335,3.8400000000000034,290,298,8,5,chroma_acts
306,7,142.96533333333335,155.92533333333333,12.95999999999998,298,325,27,5,chroma_acts
306,8,155.92533333333333,159.76533333333333,3.8400000000000034,325,333,8,5,chroma_acts
306,9,159.76533333333333,201.784,42.01866666666666,333,419,86,5,chroma_acts
307,1,0.0,14.698666666666666,14.698666666666666,0,31,31,4,chroma_acts
307,2,14.698666666666666,15.658666666666667,0.9600000000000009,31,33,2,4,chroma_acts
307,3,15.658666666666667,22.378666666666664,6.719999999999997,33,47,14,4,chroma_acts
307,4,22.378666666666664,39.65866666666667,17.280000000000005,47,83,36,4,chroma_acts
307,5,39.65866666666667,85.73866666666666,46.07999999999999,83,179,96,4,chroma_acts
307,6,85.73866666666666,101.09866666666666,15.36,179,211,32,4,chroma_acts
307,7,101.09866666666666,116.93866666666666,15.840000000000003,211,244,33,4,chroma_acts
307,8,116.93866666666666,133.25866666666667,16.320000000000007,244,278,34,4,chroma_acts
307,9,133.25866666666667,194.748,61.48933333333332,278,405,127,4,chroma_acts
308,1,0.0,5.568,5.568,0,12,12,3,chroma_acts
308,2,5.568,23.328,17.759999999999998,12,49,37,3,chroma_acts
308,3,23.328,38.687999999999995,15.359999999999996,49,81,32,3,chroma_acts
308,4,38.687999999999995,83.32799999999999,44.63999999999999,81,174,93,3,chroma_acts
308,5,83.32799999999999,100.128,16.80000000000001,174,209,35,3,chroma_acts
308,6,100.128,115.48799999999999,15.359999999999985,209,241,32,3,chroma_acts
308,7,115.48799999999999,146.68800000000002,31.20000000000003,241,306,65,3,chroma_acts
308,8,146.68800000000002,177.888,31.19999999999999,306,371,65,3,chroma_acts
308,9,177.888,223.45,45.56199999999998,371,464,93,3,chroma_acts
309,1,0.0,17.866666666666667,17.866666666666667,0,38,38,4,chroma_acts
309,2,17.866666666666667,42.346666666666664,24.479999999999997,38,89,51,4,chroma_acts
309,3,42.346666666666664,45.70666666666666,3.3599999999999994,89,96,7,4,chroma_acts
309,4,45.70666666666666,105.22666666666667,59.52000000000001,96,220,124,4,chroma_acts
309,5,105.22666666666667,137.86666666666667,32.64,220,288,68,4,chroma_acts
309,6,137.86666666666667,148.90666666666667,11.039999999999992,288,311,23,4,chroma_acts
309,7,148.90666666666667,152.26666666666668,3.3600000000000136,311,318,7,4,chroma_acts
309,8,152.26666666666668,215.846,63.579333333333324,318,449,131,4,chroma_acts
310,1,0.0,15.946666666666667,15.946666666666667,0,34,34,4,chroma_acts
310,2,15.946666666666667,36.586666666666666,20.64,34,77,43,4,chroma_acts
310,3,36.586666666666666,38.50666666666667,1.9200000000000017,77,81,4,4,chroma_acts
310,4,38.50666666666667,44.266666666666666,5.759999999999998,81,93,12,4,chroma_acts
310,5,44.266666666666666,59.14666666666667,14.880000000000003,93,124,31,4,chroma_acts
310,6,59.14666666666667,106.18666666666667,47.04,124,222,98,4,chroma_acts
310,7,106.18666666666667,135.94666666666666,29.75999999999999,222,284,62,4,chroma_acts
310,8,135.94666666666666,182.98666666666665,47.03999999999999,284,382,98,4,chroma_acts
310,9,182.98666666666665,216.346,33.35933333333335,382,450,68,4,chroma_acts
311,1,0.0,28.842666666666666,28.842666666666666,0,61,61,5,chroma_acts
311,2,28.842666666666666,60.04266666666666,31.199999999999996,61,126,65,5,chroma_acts
311,3,60.04266666666666,110.92266666666666,50.879999999999995,126,232,106,5,chroma_acts
311,4,110.92266666666666,123.88266666666667,12.960000000000008,232,259,27,5,chroma_acts
311,5,123.88266666666667,139.72266666666667,15.840000000000003,259,292,33,5,chroma_acts
311,6,139.72266666666667,153.16266666666667,13.439999999999998,292,320,28,5,chroma_acts
311,7,153.16266666666667,177.64266666666668,24.480000000000018,320,371,51,5,chroma_acts
311,8,177.64266666666668,235.828,58.18533333333332,371,491,120,5,chroma_acts
313,1,0.0,13.472,13.472,0,29,29,4,chroma_acts
313,2,13.472,29.311999999999998,15.839999999999998,29,62,33,4,chroma_acts
313,3,29.311999999999998,54.272,24.96,62,114,52,4,chroma_acts
313,4,54.272,58.592,4.32,114,123,9,4,chroma_acts
313,5,58.592,99.392,40.8,123,208,85,4,chroma_acts
313,6,99.392,125.792,26.400000000000006,208,263,55,4,chroma_acts
313,7,125.792,137.31199999999998,11.519999999999982,263,287,24,4,chroma_acts
313,8,137.31199999999998,168.512,31.200000000000017,287,352,65,4,chroma_acts
313,9,168.512,190.521,22.008999999999986,352,396,44,4,chroma_acts
314,1,0.0,8.970666666666666,8.970666666666666,0,20,20,4,chroma_acts
314,2,8.970666666666666,30.986666666666665,22.016,20,68,48,4,chroma_acts
314,3,30.986666666666665,33.279999999999994,2.2933333333333294,68,73,5,4,chroma_acts
314,4,33.279999999999994,34.656,1.3760000000000048,73,76,3,4,chroma_acts
314,5,34.656,44.288,9.631999999999998,76,97,21,4,chroma_acts
314,6,44.288,88.77866666666665,44.490666666666655,97,194,97,4,chroma_acts
314,7,88.77866666666665,115.83999999999999,27.061333333333337,194,253,59,4,chroma_acts
314,8,115.83999999999999,140.14933333333332,24.309333333333328,253,306,53,4,chroma_acts
314,9,140.14933333333332,184.923,44.773666666666685,306,402,96,4,chroma_acts
317,1,0.0,33.376,33.376,0,72,72,5,chroma_acts
317,2,33.376,62.943999999999996,29.567999999999998,72,135,63,5,chroma_acts
317,3,62.943999999999996,78.90133333333333,15.957333333333331,135,169,34,5,chroma_acts
317,4,78.90133333333333,91.57333333333334,12.672000000000011,169,196,27,5,chroma_acts
317,5,91.57333333333334,138.5066666666667,46.93333333333335,196,296,100,5,chroma_acts
317,6,138.5066666666667,152.11733333333333,13.610666666666646,296,325,29,5,chroma_acts
317,7,152.11733333333333,161.03466666666668,8.917333333333346,325,344,19,5,chroma_acts
317,8,161.03466666666668,201.646,40.611333333333306,344,429,85,5,chroma_acts
321,1,0.0,15.157333333333332,15.157333333333332,0,32,32,4,chroma_acts
321,2,15.157333333333332,45.87733333333333,30.72,32,96,64,4,chroma_acts
321,3,45.87733333333333,69.87733333333333,23.999999999999993,96,146,50,4,chroma_acts
321,4,69.87733333333333,73.71733333333333,3.8400000000000034,146,154,8,4,chroma_acts
321,5,73.71733333333333,90.51733333333333,16.799999999999997,154,189,35,4,chroma_acts
321,6,90.51733333333333,137.0773333333333,46.55999999999999,189,286,97,4,chroma_acts
321,7,137.0773333333333,150.5173333333333,13.439999999999998,286,314,28,4,chroma_acts
321,8,150.5173333333333,198.141,47.62366666666668,314,412,98,4,chroma_acts
324,1,0.0,31.33866666666667,31.33866666666667,0,64,64,5,chroma_acts
324,2,31.33866666666667,79.424,48.08533333333334,64,162,98,5,chroma_acts
324,3,79.424,94.63466666666667,15.210666666666668,162,193,31,5,chroma_acts
324,4,94.63466666666667,134.86933333333334,40.23466666666667,193,275,82,5,chroma_acts
324,5,134.86933333333334,176.576,41.70666666666665,275,360,85,5,chroma_acts
324,6,176.576,182.95466666666667,6.378666666666675,360,373,13,5,chroma_acts
324,7,182.95466666666667,184.91733333333335,1.9626666666666779,373,377,4,5,chroma_acts
324,8,184.91733333333335,235.714,50.79666666666665,377,479,102,5,chroma_acts
326,1,0.0,32.44799999999999,32.44799999999999,0,68,68,4,chroma_acts
326,2,32.44799999999999,73.24799999999999,40.8,68,153,85,4,chroma_acts
326,3,73.24799999999999,93.88799999999999,20.64,153,196,43,4,chroma_acts
326,4,93.88799999999999,123.648,29.760000000000005,196,258,62,4,chroma_acts
326,5,123.648,148.12800000000001,24.480000000000018,258,309,51,4,chroma_acts
326,6,148.12800000000001,151.488,3.359999999999985,309,316,7,4,chroma_acts
326,7,151.488,170.68800000000002,19.200000000000017,316,356,40,4,chroma_acts
326,8,170.68800000000002,203.54,32.851999999999975,356,423,67,4,chroma_acts
327,1,0.0,26.901333333333334,26.901333333333334,0,57,57,5,chroma_acts
327,2,26.901333333333334,29.301333333333332,2.3999999999999986,57,62,5,5,chroma_acts
327,3,29.301333333333332,69.14133333333334,39.84,62,145,83,5,chroma_acts
327,4,69.14133333333334,75.38133333333333,6.239999999999995,145,158,13,5,chroma_acts
327,5,75.38133333333333,92.18133333333333,16.799999999999997,158,193,35,5,chroma_acts
327,6,92.18133333333333,121.46133333333333,29.28,193,254,61,5,chroma_acts
327,7,121.46133333333333,156.218,34.75666666666666,254,325,71,5,chroma_acts
328,1,0.0,28.650666666666666,28.650666666666666,0,60,60,4,chroma_acts
328,2,28.650666666666666,31.050666666666665,2.3999999999999986,60,65,5,4,chroma_acts
328,3,31.050666666666665,44.010666666666665,12.96,65,92,27,4,chroma_acts
328,4,44.010666666666665,45.93066666666667,1.9200000000000017,92,96,4,4,chroma_acts
328,5,45.93066666666667,59.370666666666665,13.439999999999998,96,124,28,4,chroma_acts
328,6,59.370666666666665,92.49066666666667,33.120000000000005,124,193,69,4,chroma_acts
328,7,92.49066666666667,96.33066666666667,3.8400000000000034,193,201,8,4,chroma_acts
328,8,96.33066666666667,100.17066666666668,3.8400000000000034,201,209,8,4,chroma_acts
328,9,100.17066666666668,131.561,31.39033333333333,209,273,64,4,chroma_acts
329,1,0.0,14.826666666666666,14.826666666666666,0,32,32,4,chroma_acts
329,2,14.826666666666666,19.050666666666668,4.224000000000002,32,41,9,4,chroma_acts
329,3,19.050666666666668,29.845333333333333,10.794666666666664,41,64,23,4,chroma_acts
329,4,29.845333333333333,34.06933333333333,4.224,64,73,9,4,chroma_acts
329,5,34.06933333333333,43.92533333333333,9.855999999999995,73,94,21,4,chroma_acts
329,6,43.92533333333333,107.75466666666667,63.82933333333334,94,230,136,4,chroma_acts
329,7,107.75466666666667,149.99466666666666,42.239999999999995,230,320,90,4,chroma_acts
329,8,149.99466666666666,225.55733333333333,75.56266666666667,320,481,161,4,chroma_acts
329,9,225.55733333333333,244.858,19.30066666666667,481,521,40,4,chroma_acts
331,1,0.0,3.861333333333333,3.861333333333333,0,9,9,4,chroma_acts
331,2,3.861333333333333,41.408,37.54666666666667,9,89,80,4,chroma_acts
331,3,41.408,45.16266666666667,3.7546666666666653,89,97,8,4,chroma_acts
331,4,45.16266666666667,48.91733333333333,3.7546666666666653,97,105,8,4,chroma_acts
331,5,48.91733333333333,81.77066666666667,32.85333333333334,105,175,70,4,chroma_acts
331,6,81.77066666666667,97.728,15.957333333333324,175,209,34,4,chroma_acts
331,7,97.728,101.48266666666667,3.7546666666666795,209,217,8,4,chroma_acts
331,8,101.48266666666667,127.76533333333333,26.282666666666657,217,273,56,4,chroma_acts
331,9,127.76533333333333,159.576,31.810666666666663,273,339,66,4,chroma_acts
334,1,0.0,36.96,36.96,0,73,73,4,chroma_acts
334,2,36.96,55.391999999999996,18.431999999999995,73,109,36,4,chroma_acts
334,3,55.391999999999996,118.88000000000001,63.488000000000014,109,233,124,4,chroma_acts
334,4,118.88000000000001,122.976,4.095999999999989,233,241,8,4,chroma_acts
334,5,122.976,137.824,14.848000000000013,241,270,29,4,chroma_acts
334,6,137.824,172.12800000000001,34.304,270,337,67,4,chroma_acts
334,7,172.12800000000001,206.43200000000002,34.304,337,404,67,4,chroma_acts
334,8,206.43200000000002,239.71200000000002,33.28,404,469,65,4,chroma_acts
334,9,239.71200000000002,256.792,17.079999999999956,469,501,32,4,chroma_acts
336,1,0.0,7.669333333333333,7.669333333333333,0,11,11,5,chroma_acts
336,2,7.669333333333333,52.693333333333335,45.024,11,74,63,5,chroma_acts
336,3,52.693333333333335,84.13866666666667,31.44533333333333,74,118,44,5,chroma_acts
336,4,84.13866666666667,91.28533333333333,7.146666666666661,118,128,10,5,chroma_acts
336,5,91.28533333333333,99.14666666666666,7.861333333333334,128,139,11,5,chroma_acts
336,6,99.14666666666666,130.592,31.445333333333352,139,183,44,5,chroma_acts
336,7,130.592,144.17066666666668,13.578666666666663,183,202,19,5,chroma_acts
336,8,144.17066666666668,193.648,49.47733333333332,202,270,68,5,chroma_acts
341,1,0.0,31.200000000000003,31.200000000000003,0,64,64,6,chroma_acts
341,2,31.200000000000003,94.00533333333334,62.80533333333334,64,192,128,6,chroma_acts
341,3,94.00533333333334,127.86133333333333,33.855999999999995,192,261,69,6,chroma_acts
341,4,127.86133333333333,157.30133333333336,29.440000000000026,261,321,60,6,chroma_acts
341,5,157.30133333333336,187.23200000000003,29.930666666666667,321,382,61,6,chroma_acts
341,6,187.23200000000003,188.704,1.47199999999998,382,385,3,6,chroma_acts
341,7,188.704,267.70133333333337,78.99733333333336,385,546,161,6,chroma_acts
341,8,267.70133333333337,285.509,17.80766666666665,546,581,35,6,chroma_acts
347,1,0.0,3.936,3.936,0,9,9,4,chroma_acts
347,2,3.936,62.495999999999995,58.559999999999995,9,131,122,4,chroma_acts
347,3,62.495999999999995,64.416,1.9200000000000017,131,135,4,4,chroma_acts
347,4,64.416,93.21600000000001,28.80000000000001,135,195,60,4,chroma_acts
347,5,93.21600000000001,96.096,2.8799999999999955,195,201,6,4,chroma_acts
347,6,96.096,112.416,16.319999999999993,201,235,34,4,chroma_acts
347,7,112.416,123.936,11.52000000000001,235,259,24,4,chroma_acts
347,8,123.936,125.856,1.9199999999999875,259,263,4,4,chroma_acts
347,9,125.856,173.521,47.66499999999999,263,361,98,4,chroma_acts
348,1,0.0,14.602666666666666,14.602666666666666,0,32,32,5,chroma_acts
348,2,14.602666666666666,48.864,34.26133333333333,32,105,73,5,chroma_acts
